834858|2020-08-13 11:23:04|Retirada de ponto quente em chave monopolar(Sec-A02) de saída do circuito A2 e A1.
834862|2020-08-13 11:32:25|Substituir relé de supervisão e controle de temperatura (Simotemp) do ATR RESERVA.
834879|2020-08-13 12:27:09|Atualização da base de dados do SAGE da Amazonas Energia Distribuidora, com a entrada do novo transformador n.04 de 69  13,8kV da Subestação São José.
834908|2020-08-13 14:48:16|Manutenção preventiva anual da SE Ribeiro Gonçalves, nos Sistemas de Supervisão e Controle (SSC), Telecomunicação, Conversores CV1 e CV2 e nos sistemas de Teleproteção Principal e Alternada das LTs 500 kV Colinas  Ribeiro Gonçalves C1 e Ribeiro Gonçalves  São João do Piauí C1   2) Instalação da segunda fonte de alimentação dos firewalls FW 01 e 02 da SE Ribeiro Gonçalves.
834929|2020-08-13 15:24:27|Substituição do transformador pad mounted 09T07-C2 da usina eólica Icaraizinho.
834939|2020-08-13 15:49:21|RETIRADA DE PONTOS QUENTES NAS SECCIONADORAS DOS BAYS DA SE DELTA 3 E SE DELTA 6 DO CONJUNTO EÓLICO PAULINO NEVES.
835039|2020-08-14 09:45:00|Manutenção na rede de comunicação da  ENGIE para incremento de segurança cibernética.
835040|2020-08-14 09:46:10|Desligamento da LD Uberlândia 7 - US Miranda 138kV, por solicitação da CEMIG DISTRIBUIÇÃO, para intervenções no terminal da SE Uberlândia 7 e na estrutura 19 da LD.
835043|2020-08-14 09:52:41|Manutenção corretiva, através de mergulho, no sistema de adução (Grades) da UG1.
835189|2020-08-14 15:53:34|Atualização das regras do firewall operativo CEMIG para atendimento a futura comunicação com as localidades de SE Aracaú e Parque eólico Volta do Rio.
835216|2020-08-14 16:35:28|Serviços inspeção, no circuito 19W2. Circuito com ruido anormal.
835325|2020-08-15 23:33:35|Houve desligamento automático da usina Monte Cristo II, por baixa tensão no barramento de 13,8 kV, equipe de manutenção está fazendo inspeção para detectar o problema.
835405|2020-08-17 10:17:32|INTERVENÇÃO COM LIBERAÇÃO DA LINHA 03F2 TFD - TEF.
835529|2020-08-17 16:53:03|Execução dos procedimentos operacionais para implantação de novos ativos de rede no datacenter do Rio de Janeiro. A execução do procedimento acima, poderá ocasionar instabilidade nos serviços do datacenter do Rio de Janeiro  .  A duração estimada para a conclusão da atividade será de  duas horas, iniciando à 01:00 hora, sendo concluída às 3:00 horas.
835570|2020-08-17 20:42:19|MIGRAÇÃO DOS CANAIS DE VOZ HOTLINE (1 e 2) COM O COSR-S,  DA SEDE ANTIGA PARA NOVA SEDE DA CELEO REDES.
835641|2020-08-18 11:21:44|Verificar e sanar a perda de supervisão do SAGE da casa de força leito do rio.SCL-LR - UG33 a UG50.TRUG4850, LIS2PV1-1 e LIS2PV1-2.
835648|2020-08-18 11:39:44|ATIVAÇÃO  MIGRAÇÃO DA REDUNDÂNCIA DA REDE SAGE VIA ENLACE SATÉLITE - OPERADORA VIVO - CONTRATO: 4500088962.
835657|2020-08-18 12:44:14|Descida da caixa de emenda do OPGW (ROPA), para inspeção.
835679|2020-08-18 14:23:43|Manutenção preventiva no sistema de supervisão e controle da SE Pirapora 2 (LTMC).
835707|2020-08-18 15:48:17|Realizar teste de energização e comissionamento do parque eólico São Januário SJA-01, circuito C1 e C2. Aerogeradores: 01, 02, 03, 04, 05, 06 ,07. e 08
835711|2020-08-18 16:05:35|Manutenção SE IPT.
835721|2020-08-18 16:39:16|NORMALIZAÇÃO DO SISTEMA DE COMUNICAÇÃO DO SAGE 1 E 2  DA SE PORTO FRANCO: - REALIZAR SUBSTITUIÇÃO DE MÓDULOS DE COMUNICAÇÃO NO ROTEADOR CISCO RESPONSÁVEL PELA COMUNICAÇÃO DOS SAGE 1 E 2 EM PORTO FRANCO.
835819|2020-08-19 09:24:07|Retirada de pontos quentes nos equipamentos do conjunto eólico Licínio de Almeida.
835828|2020-08-19 09:52:51|MIGRAÇÃO DOS CANAIS DE VOZ HOTLINE (1 e 2) COM O COSR-NCO,  DA SEDE ANTIGA PARA NOVA SEDE DA CELEO REDES.
835947|2020-08-19 14:42:30|Perdas momentâneas de supervisão por tempo de reset. Atualização das UACs, com substituição de placas e atualização do sistema operacional.
